month_beginning,station_id,stationame,avg_weekday_rides,avg_saturday_rides,avg_sunday.holiday_rides,monthtotal,no_of_trips,TAVG.Calc.F.,TMAX..Degrees.Fahrenheit.,TMIN..Degrees.Fahrenheit.,PRCP..Inches.,SNOW..Inches.,SNWD..Inches.
1/1/2023,40470,Racine,982.9,448.3,360.3,24595,1791.5,0,0,0,0.19,0,0
1/1/2023,40810,Medical Center,1360,580.8,472.5,33717,2413.3,0,0,0,0.12,0,0
1/1/2023,40810,Medical Center,1360,580.8,472.5,33717,2413.3,41,45,37,0.14,0,0
1/1/2023,40810,Medical Center,1360,580.8,472.5,33717,2413.3,0,0,0,0.14,0,0
1/1/2023,40810,Medical Center,1360,580.8,472.5,33717,2413.3,0,0,0,0.19,0,0
1/1/2023,40220,Western-Forest Park,689.6,410.5,332.2,18116,1432.3,0,0,0,0.12,0,0
1/1/2023,40220,Western-Forest Park,689.6,410.5,332.2,18116,1432.3,41,45,37,0.14,0,0
1/1/2023,40220,Western-Forest Park,689.6,410.5,332.2,18116,1432.3,0,0,0,0.14,0,0
1/1/2023,40220,Western-Forest Park,689.6,410.5,332.2,18116,1432.3,0,0,0,0.19,0,0
1/1/2023,40250,Kedzie-Homan-Forest Park,755.8,497,442.2,20513,1695,0,0,0,0.12,0,0
1/1/2023,40250,Kedzie-Homan-Forest Park,755.8,497,442.2,20513,1695,41,45,37,0.14,0,0
1/1/2023,40250,Kedzie-Homan-Forest Park,755.8,497,442.2,20513,1695,0,0,0,0.14,0,0
1/1/2023,40250,Kedzie-Homan-Forest Park,755.8,497,442.2,20513,1695,0,0,0,0.19,0,0
1/1/2023,40920,Pulaski-Forest Park,787.6,598.3,514.5,22020,1900.4,0,0,0,0.12,0,0
1/1/2023,40920,Pulaski-Forest Park,787.6,598.3,514.5,22020,1900.4,41,45,37,0.14,0,0
1/1/2023,40920,Pulaski-Forest Park,787.6,598.3,514.5,22020,1900.4,0,0,0,0.14,0,0
1/1/2023,40920,Pulaski-Forest Park,787.6,598.3,514.5,22020,1900.4,0,0,0,0.19,0,0
1/1/2023,40970,Cicero-Forest Park,596.8,373.3,301.2,15833,1271.3,0,0,0,0.12,0,0
1/1/2023,40970,Cicero-Forest Park,596.8,373.3,301.2,15833,1271.3,41,45,37,0.14,0,0
1/1/2023,40970,Cicero-Forest Park,596.8,373.3,301.2,15833,1271.3,0,0,0,0.14,0,0
1/1/2023,40970,Cicero-Forest Park,596.8,373.3,301.2,15833,1271.3,0,0,0,0.19,0,0
1/1/2023,40010,Austin-Forest Park,672.7,287.8,252.3,16792,1212.8,0,0,0,0.12,0,0
1/1/2023,40010,Austin-Forest Park,672.7,287.8,252.3,16792,1212.8,41,45,37,0.14,0,0
1/1/2023,40010,Austin-Forest Park,672.7,287.8,252.3,16792,1212.8,0,0,0,0.14,0,0
1/1/2023,40010,Austin-Forest Park,672.7,287.8,252.3,16792,1212.8,0,0,0,0.19,0,0
1/1/2023,40180,Oak Park-Forest Park,580.8,216.8,175,14113,972.6,0,0,0,0.12,0,0
1/1/2023,40180,Oak Park-Forest Park,580.8,216.8,175,14113,972.6,41,45,37,0.14,0,0
1/1/2023,40180,Oak Park-Forest Park,580.8,216.8,175,14113,972.6,0,0,0,0.14,0,0
1/1/2023,40180,Oak Park-Forest Park,580.8,216.8,175,14113,972.6,0,0,0,0.19,0,0
1/1/2023,40980,Harlem-Forest Park,372.9,169.5,134.7,9317,677.1,0,0,0,0.12,0,0
1/1/2023,40980,Harlem-Forest Park,372.9,169.5,134.7,9317,677.1,41,45,37,0.14,0,0
1/1/2023,40980,Harlem-Forest Park,372.9,169.5,134.7,9317,677.1,0,0,0,0.14,0,0
1/1/2023,40980,Harlem-Forest Park,372.9,169.5,134.7,9317,677.1,0,0,0,0.19,0,0
1/1/2023,40390,Forest Park,1144.2,557.5,445.8,28934,2147.5,0,0,0,0.12,0,0
1/1/2023,40390,Forest Park,1144.2,557.5,445.8,28934,2147.5,41,45,37,0.14,0,0
1/1/2023,40390,Forest Park,1144.2,557.5,445.8,28934,2147.5,0,0,0,0.14,0,0
1/1/2023,40390,Forest Park,1144.2,557.5,445.8,28934,2147.5,0,0,0,0.19,0,0
1/1/2023,41030,Polk,1833.4,465.5,350,42464,2648.9,0,0,0,0.12,0,0
1/1/2023,41030,Polk,1833.4,465.5,350,42464,2648.9,41,45,37,0.14,0,0
1/1/2023,41030,Polk,1833.4,465.5,350,42464,2648.9,0,0,0,0.14,0,0
1/1/2023,41030,Polk,1833.4,465.5,350,42464,2648.9,0,0,0,0.19,0,0
1/1/2023,40830,18th,931.6,715.3,490.8,25369,2137.7,0,0,0,0.12,0,0
1/1/2023,40830,18th,931.6,715.3,490.8,25369,2137.7,41,45,37,0.14,0,0
1/1/2023,40830,18th,931.6,715.3,490.8,25369,2137.7,0,0,0,0.14,0,0
1/1/2023,40830,18th,931.6,715.3,490.8,25369,2137.7,0,0,0,0.19,0,0
1/1/2023,40210,Damen-Cermak,880.2,508,370.3,22739,1758.5,0,0,0,0.12,0,0
1/1/2023,40210,Damen-Cermak,880.2,508,370.3,22739,1758.5,41,45,37,0.14,0,0
1/1/2023,40210,Damen-Cermak,880.2,508,370.3,22739,1758.5,0,0,0,0.14,0,0
1/1/2023,40210,Damen-Cermak,880.2,508,370.3,22739,1758.5,0,0,0,0.19,0,0
1/1/2023,40740,Western-Cermak,680.8,415.5,317.5,17864,1413.8,0,0,0,0.12,0,0
1/1/2023,40740,Western-Cermak,680.8,415.5,317.5,17864,1413.8,41,45,37,0.14,0,0
1/1/2023,40740,Western-Cermak,680.8,415.5,317.5,17864,1413.8,0,0,0,0.14,0,0
1/1/2023,40740,Western-Cermak,680.8,415.5,317.5,17864,1413.8,0,0,0,0.19,0,0
1/1/2023,40440,California-Cermak,792.9,442.5,342.5,20475,1577.9,0,0,0,0.12,0,0
1/1/2023,40440,California-Cermak,792.9,442.5,342.5,20475,1577.9,41,45,37,0.14,0,0
1/1/2023,40440,California-Cermak,792.9,442.5,342.5,20475,1577.9,0,0,0,0.14,0,0
1/1/2023,40440,California-Cermak,792.9,442.5,342.5,20475,1577.9,0,0,0,0.19,0,0
1/1/2023,41040,Kedzie-Cermak,563.5,363,268.3,14896,1194.8,0,0,0,0.12,0,0
1/1/2023,41040,Kedzie-Cermak,563.5,363,268.3,14896,1194.8,41,45,37,0.14,0,0
1/1/2023,41040,Kedzie-Cermak,563.5,363,268.3,14896,1194.8,0,0,0,0.14,0,0
1/1/2023,41040,Kedzie-Cermak,563.5,363,268.3,14896,1194.8,0,0,0,0.19,0,0
1/1/2023,40780,Central Park,548.9,335.8,264.3,14455,1149,0,0,0,0.12,0,0
1/1/2023,40780,Central Park,548.9,335.8,264.3,14455,1149,41,45,37,0.14,0,0
1/1/2023,40780,Central Park,548.9,335.8,264.3,14455,1149,0,0,0,0.14,0,0
1/1/2023,40780,Central Park,548.9,335.8,264.3,14455,1149,0,0,0,0.19,0,0
1/1/2023,40150,Pulaski-Cermak,612.8,443.8,356.7,16783,1413.3,0,0,0,0.12,0,0
1/1/2023,40150,Pulaski-Cermak,612.8,443.8,356.7,16783,1413.3,41,45,37,0.14,0,0
1/1/2023,40150,Pulaski-Cermak,612.8,443.8,356.7,16783,1413.3,0,0,0,0.14,0,0
1/1/2023,40150,Pulaski-Cermak,612.8,443.8,356.7,16783,1413.3,0,0,0,0.19,0,0
1/1/2023,40600,Kostner,225.4,124.8,102.5,5847,452.7,0,0,0,0.12,0,0
1/1/2023,40600,Kostner,225.4,124.8,102.5,5847,452.7,41,45,37,0.14,0,0
1/1/2023,40600,Kostner,225.4,124.8,102.5,5847,452.7,0,0,0,0.14,0,0
1/1/2023,40600,Kostner,225.4,124.8,102.5,5847,452.7,0,0,0,0.19,0,0
1/1/2023,40420,Cicero-Cermak,636,460.8,369,17414,1465.8,0,0,0,0.12,0,0
1/1/2023,40420,Cicero-Cermak,636,460.8,369,17414,1465.8,41,45,37,0.14,0,0
1/1/2023,40420,Cicero-Cermak,636,460.8,369,17414,1465.8,0,0,0,0.14,0,0
1/1/2023,40420,Cicero-Cermak,636,460.8,369,17414,1465.8,0,0,0,0.19,0,0
1/1/2023,40580,54th/Cermak,1242.9,680.5,521.2,31949,2444.6,0,0,0,0.12,0,0
1/1/2023,40580,54th/Cermak,1242.9,680.5,521.2,31949,2444.6,41,45,37,0.14,0,0
1/1/2023,40580,54th/Cermak,1242.9,680.5,521.2,31949,2444.6,0,0,0,0.14,0,0
1/1/2023,40580,54th/Cermak,1242.9,680.5,521.2,31949,2444.6,0,0,0,0.19,0,0
1/1/2023,40020,Harlem-Lake,1512.8,904,695.8,39559,3112.6,0,0,0,0.12,0,0
1/1/2023,40020,Harlem-Lake,1512.8,904,695.8,39559,3112.6,41,45,37,0.14,0,0
1/1/2023,40020,Harlem-Lake,1512.8,904,695.8,39559,3112.6,0,0,0,0.14,0,0
1/1/2023,40020,Harlem-Lake,1512.8,904,695.8,39559,3112.6,0,0,0,0.19,0,0
1/1/2023,41350,Oak Park-Lake,547.7,294,199.2,13873,1040.9,0,0,0,0.12,0,0
1/1/2023,41350,Oak Park-Lake,547.7,294,199.2,13873,1040.9,41,45,37,0.14,0,0
1/1/2023,41350,Oak Park-Lake,547.7,294,199.2,13873,1040.9,0,0,0,0.14,0,0
1/1/2023,41350,Oak Park-Lake,547.7,294,199.2,13873,1040.9,0,0,0,0.19,0,0
1/1/2023,40610,Ridgeland,561.7,219.8,180.2,13756,961.7,0,0,0,0.12,0,0
1/1/2023,40610,Ridgeland,561.7,219.8,180.2,13756,961.7,41,45,37,0.14,0,0
1/1/2023,40610,Ridgeland,561.7,219.8,180.2,13756,961.7,0,0,0,0.14,0,0
1/1/2023,40610,Ridgeland,561.7,219.8,180.2,13756,961.7,0,0,0,0.19,0,0
1/1/2023,41260,Austin-Lake,860.3,458.5,359.8,22059,1678.6,0,0,0,0.12,0,0
1/1/2023,41260,Austin-Lake,860.3,458.5,359.8,22059,1678.6,41,45,37,0.14,0,0
1/1/2023,41260,Austin-Lake,860.3,458.5,359.8,22059,1678.6,0,0,0,0.14,0,0
1/1/2023,41260,Austin-Lake,860.3,458.5,359.8,22059,1678.6,0,0,0,0.19,0,0
1/1/2023,40280,Central-Lake,962.9,570.8,498.5,25494,2032.2,0,0,0,0.12,0,0
1/1/2023,40280,Central-Lake,962.9,570.8,498.5,25494,2032.2,41,45,37,0.14,0,0
1/1/2023,40280,Central-Lake,962.9,570.8,498.5,25494,2032.2,0,0,0,0.14,0,0
1/1/2023,40280,Central-Lake,962.9,570.8,498.5,25494,2032.2,0,0,0,0.19,0,0
1/1/2023,40700,Laramie,531.4,331.8,239.8,13926,1103,0,0,0,0.12,0,0
1/1/2023,40700,Laramie,531.4,331.8,239.8,13926,1103,41,45,37,0.14,0,0
1/1/2023,40700,Laramie,531.4,331.8,239.8,13926,1103,0,0,0,0.14,0,0
1/1/2023,40700,Laramie,531.4,331.8,239.8,13926,1103,0,0,0,0.19,0,0
1/1/2023,40480,Cicero-Lake,530,359,283.5,14267,1172.5,0,0,0,0.12,0,0
1/1/2023,40480,Cicero-Lake,530,359,283.5,14267,1172.5,41,45,37,0.14,0,0
1/1/2023,40480,Cicero-Lake,530,359,283.5,14267,1172.5,0,0,0,0.14,0,0
1/1/2023,40480,Cicero-Lake,530,359,283.5,14267,1172.5,0,0,0,0.19,0,0
1/1/2023,40030,Pulaski-Lake,656.2,428.8,337.8,17523,1422.8,0,0,0,0.12,0,0
1/1/2023,40030,Pulaski-Lake,656.2,428.8,337.8,17523,1422.8,41,45,37,0.14,0,0
1/1/2023,40030,Pulaski-Lake,656.2,428.8,337.8,17523,1422.8,0,0,0,0.14,0,0
1/1/2023,40030,Pulaski-Lake,656.2,428.8,337.8,17523,1422.8,0,0,0,0.19,0,0
1/1/2023,41670,Conservatory,453.7,476.8,326.8,13395,1257.3,0,0,0,0.12,0,0
1/1/2023,41670,Conservatory,453.7,476.8,326.8,13395,1257.3,41,45,37,0.14,0,0
1/1/2023,41670,Conservatory,453.7,476.8,326.8,13395,1257.3,0,0,0,0.14,0,0
1/1/2023,41670,Conservatory,453.7,476.8,326.8,13395,1257.3,0,0,0,0.19,0,0
1/1/2023,41070,Kedzie-Lake,616.1,346,286,16039,1248.1,0,0,0,0.12,0,0
1/1/2023,41070,Kedzie-Lake,616.1,346,286,16039,1248.1,41,45,37,0.14,0,0
1/1/2023,41070,Kedzie-Lake,616.1,346,286,16039,1248.1,0,0,0,0.14,0,0
1/1/2023,41070,Kedzie-Lake,616.1,346,286,16039,1248.1,0,0,0,0.19,0,0
1/1/2023,41360,California-Lake,565.8,282,239.2,14445,1087,0,0,0,0.12,0,0
1/1/2023,41360,California-Lake,565.8,282,239.2,14445,1087,41,45,37,0.14,0,0
1/1/2023,41360,California-Lake,565.8,282,239.2,14445,1087,0,0,0,0.14,0,0
1/1/2023,41360,California-Lake,565.8,282,239.2,14445,1087,0,0,0,0.19,0,0
1/1/2023,40170,Ashland-Lake,1357,818,573.8,35212,2748.8,0,0,0,0.12,0,0
1/1/2023,40170,Ashland-Lake,1357,818,573.8,35212,2748.8,41,45,37,0.14,0,0
1/1/2023,40170,Ashland-Lake,1357,818,573.8,35212,2748.8,0,0,0,0.14,0,0
1/1/2023,40170,Ashland-Lake,1357,818,573.8,35212,2748.8,0,0,0,0.19,0,0
1/1/2023,41510,Morgan-Lake,2286.1,1902.5,1368.7,63831,5557.3,0,0,0,0.12,0,0
1/1/2023,41510,Morgan-Lake,2286.1,1902.5,1368.7,63831,5557.3,41,45,37,0.14,0,0
1/1/2023,41510,Morgan-Lake,2286.1,1902.5,1368.7,63831,5557.3,0,0,0,0.14,0,0
1/1/2023,41510,Morgan-Lake,2286.1,1902.5,1368.7,63831,5557.3,0,0,0,0.19,0,0
1/1/2023,41160,Clinton-Lake,2008.2,932.5,638.3,49732,3579,0,0,0,0.12,0,0
1/1/2023,41160,Clinton-Lake,2008.2,932.5,638.3,49732,3579,41,45,37,0.14,0,0
1/1/2023,41160,Clinton-Lake,2008.2,932.5,638.3,49732,3579,0,0,0,0.14,0,0
1/1/2023,41160,Clinton-Lake,2008.2,932.5,638.3,49732,3579,0,0,0,0.19,0,0
1/1/2023,41690,Cermak-McCormick Place,704,701,462.5,20362,1867.5,0,0,0,0.12,0,0
1/1/2023,41690,Cermak-McCormick Place,704,701,462.5,20362,1867.5,41,45,37,0.14,0,0
1/1/2023,41690,Cermak-McCormick Place,704,701,462.5,20362,1867.5,0,0,0,0.14,0,0
1/1/2023,41690,Cermak-McCormick Place,704,701,462.5,20362,1867.5,0,0,0,0.19,0,0
1/1/2023,41120,35-Bronzeville-IIT,799.6,508,348,20911,1655.6,0,0,0,0.12,0,0
1/1/2023,41120,35-Bronzeville-IIT,799.6,508,348,20911,1655.6,41,45,37,0.14,0,0
1/1/2023,41120,35-Bronzeville-IIT,799.6,508,348,20911,1655.6,0,0,0,0.14,0,0
1/1/2023,41120,35-Bronzeville-IIT,799.6,508,348,20911,1655.6,0,0,0,0.19,0,0
1/1/2023,40300,Indiana,284.9,175.3,143,7542,603.2,0,0,0,0.12,0,0
1/1/2023,40300,Indiana,284.9,175.3,143,7542,603.2,41,45,37,0.14,0,0
1/1/2023,40300,Indiana,284.9,175.3,143,7542,603.2,0,0,0,0.14,0,0
1/1/2023,40300,Indiana,284.9,175.3,143,7542,603.2,0,0,0,0.19,0,0
1/1/2023,41270,43rd,423.1,242.8,201.2,11063,867.1,0,0,0,0.12,0,0
1/1/2023,41270,43rd,423.1,242.8,201.2,11063,867.1,41,45,37,0.14,0,0
1/1/2023,41270,43rd,423.1,242.8,201.2,11063,867.1,0,0,0,0.14,0,0
1/1/2023,41270,43rd,423.1,242.8,201.2,11063,867.1,0,0,0,0.19,0,0
1/1/2023,41080,47th-South Elevated,470.3,289.8,226,12392,986.1,0,0,0,0.12,0,0
1/1/2023,41080,47th-South Elevated,470.3,289.8,226,12392,986.1,41,45,37,0.14,0,0
1/1/2023,41080,47th-South Elevated,470.3,289.8,226,12392,986.1,0,0,0,0.14,0,0
1/1/2023,41080,47th-South Elevated,470.3,289.8,226,12392,986.1,0,0,0,0.19,0,0
1/1/2023,40130,51st,418,244,202.7,10970,864.7,0,0,0,0.12,0,0
1/1/2023,40130,51st,418,244,202.7,10970,864.7,41,45,37,0.14,0,0
1/1/2023,40130,51st,418,244,202.7,10970,864.7,0,0,0,0.14,0,0
1/1/2023,40130,51st,418,244,202.7,10970,864.7,0,0,0,0.19,0,0
1/1/2023,40510,Garfield-South Elevated,502,311,252,13297,1065,0,0,0,0.12,0,0
1/1/2023,40510,Garfield-South Elevated,502,311,252,13297,1065,41,45,37,0.14,0,0
1/1/2023,40510,Garfield-South Elevated,502,311,252,13297,1065,0,0,0,0.14,0,0
1/1/2023,40510,Garfield-South Elevated,502,311,252,13297,1065,0,0,0,0.19,0,0
1/1/2023,41140,King Drive,205.2,125.3,111.2,5477,441.7,0,0,0,0.12,0,0
1/1/2023,41140,King Drive,205.2,125.3,111.2,5477,441.7,41,45,37,0.14,0,0
1/1/2023,41140,King Drive,205.2,125.3,111.2,5477,441.7,0,0,0,0.14,0,0
1/1/2023,41140,King Drive,205.2,125.3,111.2,5477,441.7,0,0,0,0.19,0,0
1/1/2023,40720,East 63rd-Cottage Grove,397.5,252.8,195.5,10531,845.8,0,0,0,0.12,0,0
1/1/2023,40720,East 63rd-Cottage Grove,397.5,252.8,195.5,10531,845.8,41,45,37,0.14,0,0
1/1/2023,40720,East 63rd-Cottage Grove,397.5,252.8,195.5,10531,845.8,0,0,0,0.14,0,0
1/1/2023,40720,East 63rd-Cottage Grove,397.5,252.8,195.5,10531,845.8,0,0,0,0.19,0,0
1/1/2023,40940,Halsted/63rd,219.9,138,91.8,5720,449.7,0,0,0,0.12,0,0
1/1/2023,40940,Halsted/63rd,219.9,138,91.8,5720,449.7,41,45,37,0.14,0,0
1/1/2023,40940,Halsted/63rd,219.9,138,91.8,5720,449.7,0,0,0,0.14,0,0
1/1/2023,40940,Halsted/63rd,219.9,138,91.8,5720,449.7,0,0,0,0.19,0,0
1/1/2023,40290,Ashland/63rd,413.1,255.5,225.2,11048,893.8,0,0,0,0.12,0,0
1/1/2023,40290,Ashland/63rd,413.1,255.5,225.2,11048,893.8,41,45,37,0.14,0,0
1/1/2023,40290,Ashland/63rd,413.1,255.5,225.2,11048,893.8,0,0,0,0.14,0,0
1/1/2023,40290,Ashland/63rd,413.1,255.5,225.2,11048,893.8,0,0,0,0.19,0,0
1/1/2023,41290,Kimball,2172.2,1495,1085.3,58108,4752.5,0,0,0,0.12,0,0
1/1/2023,41290,Kimball,2172.2,1495,1085.3,58108,4752.5,41,45,37,0.14,0,0
1/1/2023,41290,Kimball,2172.2,1495,1085.3,58108,4752.5,0,0,0,0.14,0,0
1/1/2023,41290,Kimball,2172.2,1495,1085.3,58108,4752.5,0,0,0,0.19,0,0
1/1/2023,41180,Kedzie-Brown,1021,797,579.2,28105,2397.2,0,0,0,0.12,0,0
1/1/2023,41180,Kedzie-Brown,1021,797,579.2,28105,2397.2,41,45,37,0.14,0,0
1/1/2023,41180,Kedzie-Brown,1021,797,579.2,28105,2397.2,0,0,0,0.14,0,0
1/1/2023,41180,Kedzie-Brown,1021,797,579.2,28105,2397.2,0,0,0,0.19,0,0
1/1/2023,40870,Francisco,773.5,442,294,19776,1509.5,0,0,0,0.12,0,0
1/1/2023,40870,Francisco,773.5,442,294,19776,1509.5,41,45,37,0.14,0,0
1/1/2023,40870,Francisco,773.5,442,294,19776,1509.5,0,0,0,0.14,0,0
1/1/2023,40870,Francisco,773.5,442,294,19776,1509.5,0,0,0,0.19,0,0
1/1/2023,41010,Rockwell,815.5,507.8,331.8,21148,1655.1,0,0,0,0.12,0,0
1/1/2023,41010,Rockwell,815.5,507.8,331.8,21148,1655.1,41,45,37,0.14,0,0
1/1/2023,41010,Rockwell,815.5,507.8,331.8,21148,1655.1,0,0,0,0.14,0,0
1/1/2023,41010,Rockwell,815.5,507.8,331.8,21148,1655.1,0,0,0,0.19,0,0
1/1/2023,41480,Western-Brown,1866.8,1340.3,943.8,50227,4150.9,0,0,0,0.12,0,0
1/1/2023,41480,Western-Brown,1866.8,1340.3,943.8,50227,4150.9,41,45,37,0.14,0,0
1/1/2023,41480,Western-Brown,1866.8,1340.3,943.8,50227,4150.9,0,0,0,0.14,0,0
1/1/2023,41480,Western-Brown,1866.8,1340.3,943.8,50227,4150.9,0,0,0,0.19,0,0
1/1/2023,40090,Damen-Brown,1344.2,793,497,34383,2634.2,0,0,0,0.12,0,0
1/1/2023,40090,Damen-Brown,1344.2,793,497,34383,2634.2,41,45,37,0.14,0,0
1/1/2023,40090,Damen-Brown,1344.2,793,497,34383,2634.2,0,0,0,0.14,0,0
1/1/2023,40090,Damen-Brown,1344.2,793,497,34383,2634.2,0,0,0,0.19,0,0
1/1/2023,41500,Montrose-Brown,1179.8,789.5,518.5,31044,2487.8,0,0,0,0.12,0,0
1/1/2023,41500,Montrose-Brown,1179.8,789.5,518.5,31044,2487.8,41,45,37,0.14,0,0
1/1/2023,41500,Montrose-Brown,1179.8,789.5,518.5,31044,2487.8,0,0,0,0.14,0,0
1/1/2023,41500,Montrose-Brown,1179.8,789.5,518.5,31044,2487.8,0,0,0,0.19,0,0
1/1/2023,41460,Irving Park-Brown,1358.4,767.5,506.5,34636,2632.4,0,0,0,0.12,0,0
1/1/2023,41460,Irving Park-Brown,1358.4,767.5,506.5,34636,2632.4,41,45,37,0.14,0,0
1/1/2023,41460,Irving Park-Brown,1358.4,767.5,506.5,34636,2632.4,0,0,0,0.14,0,0
1/1/2023,41460,Irving Park-Brown,1358.4,767.5,506.5,34636,2632.4,0,0,0,0.19,0,0
1/1/2023,41440,Addison-Brown,1064.7,529.3,364.5,26663,1958.5,0,0,0,0.12,0,0
1/1/2023,41440,Addison-Brown,1064.7,529.3,364.5,26663,1958.5,41,45,37,0.14,0,0
1/1/2023,41440,Addison-Brown,1064.7,529.3,364.5,26663,1958.5,0,0,0,0.14,0,0
1/1/2023,41440,Addison-Brown,1064.7,529.3,364.5,26663,1958.5,0,0,0,0.19,0,0
1/1/2023,41310,Paulina,1440.7,965,608.8,37767,3014.5,0,0,0,0.12,0,0
1/1/2023,41310,Paulina,1440.7,965,608.8,37767,3014.5,41,45,37,0.14,0,0
1/1/2023,41310,Paulina,1440.7,965,608.8,37767,3014.5,0,0,0,0.14,0,0
1/1/2023,41310,Paulina,1440.7,965,608.8,37767,3014.5,0,0,0,0.19,0,0
1/1/2023,40360,Southport,1720.6,1359.5,900.3,46972,3980.4,0,0,0,0.12,0,0
1/1/2023,40360,Southport,1720.6,1359.5,900.3,46972,3980.4,41,45,37,0.14,0,0
1/1/2023,40360,Southport,1720.6,1359.5,900.3,46972,3980.4,0,0,0,0.14,0,0
1/1/2023,40360,Southport,1720.6,1359.5,900.3,46972,3980.4,0,0,0,0.19,0,0
1/1/2023,41210,Wellington,1527,841.5,550.2,38733,2918.7,0,0,0,0.12,0,0
1/1/2023,41210,Wellington,1527,841.5,550.2,38733,2918.7,41,45,37,0.14,0,0
1/1/2023,41210,Wellington,1527,841.5,550.2,38733,2918.7,0,0,0,0.14,0,0
1/1/2023,41210,Wellington,1527,841.5,550.2,38733,2918.7,0,0,0,0.19,0,0
1/1/2023,40530,Diversey,2721.6,1634,1045.5,69963,5401.1,0,0,0,0.12,0,0
1/1/2023,40530,Diversey,2721.6,1634,1045.5,69963,5401.1,41,45,37,0.14,0,0
1/1/2023,40530,Diversey,2721.6,1634,1045.5,69963,5401.1,0,0,0,0.14,0,0
1/1/2023,40530,Diversey,2721.6,1634,1045.5,69963,5401.1,0,0,0,0.19,0,0
1/1/2023,40660,Armitage,2283,1387,912,58964,4582,0,0,0,0.12,0,0
1/1/2023,40660,Armitage,2283,1387,912,58964,4582,41,45,37,0.14,0,0
1/1/2023,40660,Armitage,2283,1387,912,58964,4582,0,0,0,0.14,0,0
1/1/2023,40660,Armitage,2283,1387,912,58964,4582,0,0,0,0.19,0,0
1/1/2023,40800,Sedgwick,2082.9,1234,860.3,53839,4177.2,0,0,0,0.12,0,0
1/1/2023,40800,Sedgwick,2082.9,1234,860.3,53839,4177.2,41,45,37,0.14,0,0
1/1/2023,40800,Sedgwick,2082.9,1234,860.3,53839,4177.2,0,0,0,0.14,0,0
1/1/2023,40800,Sedgwick,2082.9,1234,860.3,53839,4177.2,0,0,0,0.19,0,0
1/1/2023,40710,Chicago/Franklin,3256.6,1825.5,1184.7,82799,6266.8,0,0,0,0.12,0,0
1/1/2023,40710,Chicago/Franklin,3256.6,1825.5,1184.7,82799,6266.8,41,45,37,0.14,0,0
1/1/2023,40710,Chicago/Franklin,3256.6,1825.5,1184.7,82799,6266.8,0,0,0,0.14,0,0
1/1/2023,40710,Chicago/Franklin,3256.6,1825.5,1184.7,82799,6266.8,0,0,0,0.19,0,0
1/1/2023,40460,Merchandise Mart,3256.2,1173,747.8,77559,5177,0,0,0,0.12,0,0
1/1/2023,40460,Merchandise Mart,3256.2,1173,747.8,77559,5177,41,45,37,0.14,0,0
1/1/2023,40460,Merchandise Mart,3256.2,1173,747.8,77559,5177,0,0,0,0.14,0,0
1/1/2023,40460,Merchandise Mart,3256.2,1173,747.8,77559,5177,0,0,0,0.19,0,0
1/1/2023,40930,Midway Airport,4021.8,1887.5,1778.2,102677,7687.5,0,0,0,0.12,0,0
1/1/2023,40930,Midway Airport,4021.8,1887.5,1778.2,102677,7687.5,41,45,37,0.14,0,0
1/1/2023,40930,Midway Airport,4021.8,1887.5,1778.2,102677,7687.5,0,0,0,0.14,0,0
1/1/2023,40930,Midway Airport,4021.8,1887.5,1778.2,102677,7687.5,0,0,0,0.19,0,0
1/1/2023,40960,Pulaski-Orange,2663.6,1078.8,854.3,65376,4596.7,0,0,0,0.12,0,0
1/1/2023,40960,Pulaski-Orange,2663.6,1078.8,854.3,65376,4596.7,41,45,37,0.14,0,0
1/1/2023,40960,Pulaski-Orange,2663.6,1078.8,854.3,65376,4596.7,0,0,0,0.14,0,0
1/1/2023,40960,Pulaski-Orange,2663.6,1078.8,854.3,65376,4596.7,0,0,0,0.19,0,0
1/1/2023,41150,Kedzie-Midway,1953,973,698.7,49098,3624.7,0,0,0,0.12,0,0
1/1/2023,41150,Kedzie-Midway,1953,973,698.7,49098,3624.7,41,45,37,0.14,0,0
1/1/2023,41150,Kedzie-Midway,1953,973,698.7,49098,3624.7,0,0,0,0.14,0,0
1/1/2023,41150,Kedzie-Midway,1953,973,698.7,49098,3624.7,0,0,0,0.19,0,0
1/1/2023,40310,Western-Orange,2021,996.8,767.8,51035,3785.6,0,0,0,0.12,0,0
1/1/2023,40310,Western-Orange,2021,996.8,767.8,51035,3785.6,41,45,37,0.14,0,0
1/1/2023,40310,Western-Orange,2021,996.8,767.8,51035,3785.6,0,0,0,0.14,0,0
1/1/2023,40310,Western-Orange,2021,996.8,767.8,51035,3785.6,0,0,0,0.19,0,0
1/1/2023,40120,35th/Archer,1462.7,720,536,36813,2718.7,0,0,0,0.12,0,0
1/1/2023,40120,35th/Archer,1462.7,720,536,36813,2718.7,41,45,37,0.14,0,0
1/1/2023,40120,35th/Archer,1462.7,720,536,36813,2718.7,0,0,0,0.14,0,0
1/1/2023,40120,35th/Archer,1462.7,720,536,36813,2718.7,0,0,0,0.19,0,0
1/1/2023,41060,Ashland-Orange,951.5,480.3,401.2,24309,1833,0,0,0,0.12,0,0
1/1/2023,41060,Ashland-Orange,951.5,480.3,401.2,24309,1833,41,45,37,0.14,0,0
1/1/2023,41060,Ashland-Orange,951.5,480.3,401.2,24309,1833,0,0,0,0.14,0,0
